index,brewery_name,city,state,beer_name,style,ounces,latitude,longitude,rating,abv_percent
1790,Great River Brewery,Davenport, IA,Owney Irish Style Red Ale,Irish Red Ale,16.0,41.52152,-90.57003499999999,4.6,5.0
1791,Great River Brewery,Davenport, IA,Aaah Bock Lager,Vienna Lager,16.0,41.52152,-90.57003499999999,4.6,6.0
1792,Great River Brewery,Davenport, IA,Widespread Wit,Witbier,16.0,41.52152,-90.57003499999999,4.6,5.5
1793,Great River Brewery,Davenport, IA,Roller Dam Red Ale,Irish Red Ale,16.0,41.52152,-90.57003499999999,4.6,5.4
1794,Great River Brewery,Davenport, IA,483 Pale Ale,American Pale Ale (APA),16.0,41.52152,-90.57003499999999,4.6,5.3
1795,Great River Brewery,Davenport, IA,Hop A Potamus Double Dark Rye Pale Ale,Rye Beer,16.0,41.52152,-90.57003499999999,4.6,9.0
1796,Great River Brewery,Davenport, IA,Farmer Brown Ale,American Brown Ale,16.0,41.52152,-90.57003499999999,4.6,7.000000000000001
1797,Great River Brewery,Davenport, IA,Big Cock IPA,American IPA,16.0,41.52152,-90.57003499999999,4.6,7.000000000000001
1798,Great River Brewery,Davenport, IA,Oktoberfest,Märzen / Oktoberfest,16.0,41.52152,-90.57003499999999,4.6,5.8999999999999995
1799,Great River Brewery,Davenport, IA,40th Annual Bix Street Fest Copper Ale (Current),American Amber / Red Ale,16.0,41.52152,-90.57003499999999,4.6,4.8
1800,Great River Brewery,Davenport, IA,Redband Stout,American Stout,16.0,41.52152,-90.57003499999999,4.6,6.0
1801,Great River Brewery,Davenport, IA,483 Pale Ale (2010),American Pale Ale (APA),16.0,41.52152,-90.57003499999999,4.6,5.3
1802,Great River Brewery,Davenport, IA,Roller Dam Red Ale (2010),Irish Red Ale,16.0,41.52152,-90.57003499999999,4.6,5.4
1803,Mustang Brewing Company,Mustang, OK,Mustang Sixty-Six,American Amber / Red Lager,12.0,38.8929078,-77.4374121,4.5,5.0
1804,Mustang Brewing Company,Mustang, OK,Mustang '33,American Pale Lager,12.0,38.8929078,-77.4374121,4.5,4.0
1805,Mustang Brewing Company,Mustang, OK,Session '33 (2011),American Pale Lager,12.0,38.8929078,-77.4374121,4.5,4.0
1806,Mustang Brewing Company,Mustang, OK,Mustang Golden Ale,American Blonde Ale,12.0,38.8929078,-77.4374121,4.5,5.3
1807,Mustang Brewing Company,Mustang, OK,Washita Wheat,American Pale Wheat Ale,12.0,38.8929078,-77.4374121,4.5,5.3
1811,21st Amendment Brewery,San Francisco, CA,He Said Baltic-Style Porter,Baltic Porter,12.0,37.7825242,-122.3924674,4.3,8.2
1812,21st Amendment Brewery,San Francisco, CA,He Said Belgian-Style Tripel,Tripel,12.0,37.7825242,-122.3924674,4.3,8.2
1813,21st Amendment Brewery,San Francisco, CA,Lower De Boom,American Barleywine,8.4,37.7825242,-122.3924674,4.3,9.9
1814,21st Amendment Brewery,San Francisco, CA,Fireside Chat,Winter Warmer,12.0,37.7825242,-122.3924674,4.3,7.9
1815,21st Amendment Brewery,San Francisco, CA,Marooned On Hog Island,American Stout,12.0,37.7825242,-122.3924674,4.3,7.9
1816,21st Amendment Brewery,San Francisco, CA,Bitter American,American Pale Ale (APA),12.0,37.7825242,-122.3924674,4.3,4.3999999999999995
1817,21st Amendment Brewery,San Francisco, CA,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,37.7825242,-122.3924674,4.3,4.9
1818,21st Amendment Brewery,San Francisco, CA,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,37.7825242,-122.3924674,4.3,4.9
1819,21st Amendment Brewery,San Francisco, CA,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12.0,37.7825242,-122.3924674,4.3,4.9
1820,21st Amendment Brewery,San Francisco, CA,21st Amendment IPA (2006),American IPA,12.0,37.7825242,-122.3924674,4.3,7.000000000000001
1821,21st Amendment Brewery,San Francisco, CA,Brew Free! or Die IPA (2008),American IPA,12.0,37.7825242,-122.3924674,4.3,7.000000000000001
1822,21st Amendment Brewery,San Francisco, CA,Brew Free! or Die IPA (2009),American IPA,12.0,37.7825242,-122.3924674,4.3,7.000000000000001
1823,21st Amendment Brewery,San Francisco, CA,Special Edition: Allies Win The War!,English Strong Ale,12.0,37.7825242,-122.3924674,4.3,8.5
1824,21st Amendment Brewery,San Francisco, CA,Hop Crisis,American Double / Imperial IPA,12.0,37.7825242,-122.3924674,4.3,9.700000000000001
1825,21st Amendment Brewery,San Francisco, CA,Bitter American (2011),American Pale Ale (APA),12.0,37.7825242,-122.3924674,4.3,4.3999999999999995
1826,21st Amendment Brewery,San Francisco, CA,Fireside Chat (2010),Winter Warmer,12.0,37.7825242,-122.3924674,4.3,7.9
1827,21st Amendment Brewery,San Francisco, CA,Back in Black,American Black Ale,12.0,37.7825242,-122.3924674,4.3,6.800000000000001
1828,21st Amendment Brewery,San Francisco, CA,Monk's Blood,Belgian Dark Ale,12.0,37.7825242,-122.3924674,4.3,8.3
1829,21st Amendment Brewery,San Francisco, CA,Brew Free! or Die IPA,American IPA,12.0,37.7825242,-122.3924674,4.3,7.000000000000001
1830,21st Amendment Brewery,San Francisco, CA,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12.0,37.7825242,-122.3924674,4.3,4.9
1831,Eddyline Brewery & Restaurant,Buena Vista, CO,Pumpkin Patch Ale,Pumpkin Ale,16.0,38.8405579,-106.1326201,4.3,5.0
1832,Eddyline Brewery & Restaurant,Buena Vista, CO,Crank Yanker IPA,American IPA,16.0,38.8405579,-106.1326201,4.3,7.8
1833,Eddyline Brewery & Restaurant,Buena Vista, CO,River Runners Pale Ale,American Pale Ale (APA),16.0,38.8405579,-106.1326201,4.3,6.0
1834,Eddyline Brewery & Restaurant,Buena Vista, CO,Pumpkin Patch Ale (2012),Pumpkin Ale,16.0,38.8405579,-106.1326201,4.3,5.0
1835,Eddyline Brewery & Restaurant,Buena Vista, CO,Mountain Fairy Raspberry Wheat,Fruit / Vegetable Beer,16.0,38.8405579,-106.1326201,4.3,5.5
1836,Eddyline Brewery & Restaurant,Buena Vista, CO,Boater Beer,German Pilsener,16.0,38.8405579,-106.1326201,4.3,4.5
1837,Eddyline Brewery & Restaurant,Buena Vista, CO,Crank Yanker IPA (2011),American IPA,16.0,38.8405579,-106.1326201,4.3,7.8
1838,Pizza Port Brewing Company,Carlsbad, CA,PONTO S.I.P.A.,American IPA,16.0,33.1597916,-117.34776,4.5,4.5
1839,Pizza Port Brewing Company,Carlsbad, CA,Chronic Ale,American Amber / Red Ale,16.0,33.1597916,-117.34776,4.5,4.9
1840,Pizza Port Brewing Company,Carlsbad, CA,Swami's India Pale Ale,American IPA,16.0,33.1597916,-117.34776,4.5,6.800000000000001
1841,Sly Fox Brewing Company,Pottstown, PA,Sly Fox Christmas Ale 2013,Winter Warmer,12.0,40.265147,-75.668328,4.6,5.5
1842,Sly Fox Brewing Company,Pottstown, PA,Grisette,Grisette,12.0,40.265147,-75.668328,4.6,5.6000000000000005
1843,Sly Fox Brewing Company,Pottstown, PA,360° India Pale Ale,American IPA,12.0,40.265147,-75.668328,4.6,6.2
1844,Sly Fox Brewing Company,Pottstown, PA,Helles Golden Lager,Munich Helles Lager,12.0,40.265147,-75.668328,4.6,4.9
1845,Sly Fox Brewing Company,Pottstown, PA,Sly Fox Christmas Ale 2012 (2012),Winter Warmer,12.0,40.265147,-75.668328,4.6,5.5
1846,Sly Fox Brewing Company,Pottstown, PA,Odyssey Imperial IPA,American Double / Imperial IPA,12.0,40.265147,-75.668328,4.6,8.4
1847,Sly Fox Brewing Company,Pottstown, PA,Oktoberfest Lager,Märzen / Oktoberfest,12.0,40.265147,-75.668328,4.6,5.800000000000001
1848,Sly Fox Brewing Company,Pottstown, PA,113 IPA,American IPA,12.0,40.265147,-75.668328,4.6,7.000000000000001
1849,Sly Fox Brewing Company,Pottstown, PA,Dunkel Lager,Munich Dunkel Lager,12.0,40.265147,-75.668328,4.6,5.3
1850,Sly Fox Brewing Company,Pottstown, PA,Royal Weisse Ale,Hefeweizen,12.0,40.265147,-75.668328,4.6,5.6000000000000005
1851,Sly Fox Brewing Company,Pottstown, PA,Pikeland Pils,German Pilsener,12.0,40.265147,-75.668328,4.6,4.9
1852,Sly Fox Brewing Company,Pottstown, PA,Phoenix Pale Ale,American Pale Ale (APA),12.0,40.265147,-75.668328,4.6,5.1
1853,Spring House Brewing Company,Conestoga, PA,Seven Gates Pale Ale,American Pale Ale (APA),12.0,40.0299714,-76.3083551,4.1,5.6000000000000005
1854,7venth Sun,Dunedin, FL,Wolfman's Berliner,Berliner Weissbier,12.0,28.0100473,-82.4505911,4.8,3.8
1855,Astoria Brewing Company,Astoria, OR,Trolley Stop Stout,American Stout,12.0,46.1902003,-123.8314054,4.3,5.7
1856,Astoria Brewing Company,Astoria, OR,Bitter Bitch Imperial IPA,American Double / Imperial IPA,12.0,46.1902003,-123.8314054,4.3,8.2
1857,Astoria Brewing Company,Astoria, OR,Poop Deck Porter,American Porter,12.0,46.1902003,-123.8314054,4.3,6.2
1858,Astoria Brewing Company,Astoria, OR,Old Red Beard Amber Ale,American Amber / Red Ale,12.0,46.1902003,-123.8314054,4.3,6.0
1859,Maui Brewing Company,Lahaina, HI,Lahaina Town Brown,American Brown Ale,12.0,20.7493371,-156.4380209,4.5,5.1
1860,Maui Brewing Company,Lahaina, HI,Pau Hana Pilsner,Czech Pilsener,12.0,20.7493371,-156.4380209,4.5,5.5
1861,Maui Brewing Company,Lahaina, HI,Lemongrass Saison,Saison / Farmhouse Ale,12.0,20.7493371,-156.4380209,4.5,5.0
1862,Maui Brewing Company,Lahaina, HI,Aloha B’ak’tun,Belgian Strong Dark Ale,12.0,20.7493371,-156.4380209,4.5,7.000000000000001
1863,Maui Brewing Company,Lahaina, HI,Liquid Breadfruit,Fruit / Vegetable Beer,12.0,20.7493371,-156.4380209,4.5,8.2
1864,Maui Brewing Company,Lahaina, HI,Sobrehumano Palena'ole,American Amber / Red Ale,12.0,20.7493371,-156.4380209,4.5,6.0
1865,Maui Brewing Company,Lahaina, HI,La Perouse White,Witbier,12.0,20.7493371,-156.4380209,4.5,5.0
1866,Maui Brewing Company,Lahaina, HI,Flyin' HI.P.Hay,American IPA,12.0,20.7493371,-156.4380209,4.5,6.800000000000001
1867,Maui Brewing Company,Lahaina, HI,Mana Wheat,American Pale Wheat Ale,12.0,20.7493371,-156.4380209,4.5,5.5
1868,Maui Brewing Company,Lahaina, HI,Bikini Blonde Lager,Munich Helles Lager,12.0,20.7493371,-156.4380209,4.5,4.5
1869,Maui Brewing Company,Lahaina, HI,CoCoNut Porter,American Porter,12.0,20.7493371,-156.4380209,4.5,5.7
1870,Maui Brewing Company,Lahaina, HI,Big Swell IPA,American IPA,12.0,20.7493371,-156.4380209,4.5,6.2
1871,RoughTail Brewing Company,Midwest City, OK,12th Round,American Strong Ale,16.0,35.4805648,-97.4074691,4.7,7.6
1872,RoughTail Brewing Company,Midwest City, OK,RoughTail IPA,American IPA,16.0,35.4805648,-97.4074691,4.7,7.000000000000001
1873,RoughTail Brewing Company,Midwest City, OK,Polar Night Stout,American Stout,16.0,35.4805648,-97.4074691,4.7,8.0
1874,Lucette Brewing Company,Menominee, WI,Slow Hand Stout,American Stout,16.0,44.8752163,-91.94014279999999,4.4,5.2
1875,Bold City Brewery,Jacksonville, FL,Mad Manatee IPA,American IPA,12.0,30.318992,-81.6954356,4.8,6.5
1876,Bold City Brewery,Jacksonville, FL,Killer Whale Cream Ale,Cream Ale,12.0,30.318992,-81.6954356,4.8,5.5
1877,Bold City Brewery,Jacksonville, FL,Duke's Cold Nose Brown Ale,American Brown Ale,12.0,30.318992,-81.6954356,4.8,6.0
1878,Grey Sail Brewing of Rhode Island,Westerly, RI,Autumn Winds,Märzen / Oktoberfest,16.0,41.384963,-71.8324189,4.7,5.800000000000001
1879,Grey Sail Brewing of Rhode Island,Westerly, RI,Flying Jenny Extra Pale Ale,American Pale Ale (APA),12.0,41.384963,-71.8324189,4.7,6.0
1880,Grey Sail Brewing of Rhode Island,Westerly, RI,Hazy Day Belgian-Style Wit,Witbier,16.0,41.384963,-71.8324189,4.7,4.0
1881,Grey Sail Brewing of Rhode Island,Westerly, RI,Bring Back the Beach Blonde Ale,American Blonde Ale,16.0,41.384963,-71.8324189,4.7,5.5
1882,Grey Sail Brewing of Rhode Island,Westerly, RI,Leaning Chimney Smoked Porter,American Porter,16.0,41.384963,-71.8324189,4.7,6.0
1883,Grey Sail Brewing of Rhode Island,Westerly, RI,Flying Jenny Extra Pale Ale (2012),American Pale Ale (APA),12.0,41.384963,-71.8324189,4.7,6.0
1884,Grey Sail Brewing of Rhode Island,Westerly, RI,Flagship Ale,Cream Ale,12.0,41.384963,-71.8324189,4.7,4.9
1885,Blue Blood Brewing Company,Lincoln, NE,1800 Big Log Wheat (2012),American Pale Wheat Ale,12.0,40.7799779,-96.70775019999999,4.4,5.0
1887,Blue Blood Brewing Company,Lincoln, NE,Brewerhood Brown Ale,American Brown Ale,12.0,40.7799779,-96.70775019999999,4.4,5.5
1888,Blue Blood Brewing Company,Lincoln, NE,Last Call Imperial Amber Ale,American Amber / Red Ale,12.0,40.7799779,-96.70775019999999,4.4,8.0
1889,Blue Blood Brewing Company,Lincoln, NE,Pernicious Double IPA,American Double / Imperial IPA,12.0,40.7799779,-96.70775019999999,4.4,9.6
1890,Blue Blood Brewing Company,Lincoln, NE,6-4-3 Double Play Pilsner,German Pilsener,12.0,40.7799779,-96.70775019999999,4.4,5.2
1892,Blue Blood Brewing Company,Lincoln, NE,467 Ethan's Stout,American Stout,12.0,40.7799779,-96.70775019999999,4.4,5.0
1893,Blue Blood Brewing Company,Lincoln, NE,1335 Wicked Snout,Saison / Farmhouse Ale,12.0,40.7799779,-96.70775019999999,4.4,6.4
1894,Blue Blood Brewing Company,Lincoln, NE,543 Skull Creek Fresh Hopped Pale Ale,American Pale Ale (APA),12.0,40.7799779,-96.70775019999999,4.4,4.5
1895,Blue Blood Brewing Company,Lincoln, NE,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),12.0,40.7799779,-96.70775019999999,4.4,5.6000000000000005
1896,Blue Blood Brewing Company,Lincoln, NE,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),12.0,40.7799779,-96.70775019999999,4.4,5.6000000000000005
1897,Blue Blood Brewing Company,Lincoln, NE,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),12.0,40.7799779,-96.70775019999999,4.4,5.6000000000000005
1898,Blue Blood Brewing Company,Lincoln, NE,834 Happy As Ale,American Pale Ale (APA),12.0,40.7799779,-96.70775019999999,4.4,4.6
1899,Swashbuckler Brewing Company,Manheim, PA,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,12.0,40.2272461,-76.4304258,3.0,4.5
1900,Blue Mountain Brewery,Afton, VA,Full Nelson Pale Ale,American Pale Ale (APA),12.0,38.016134,-78.821844,4.5,5.8999999999999995
1901,Blue Mountain Brewery,Afton, VA,Steel Wheels ESB,Extra Special / Strong Bitter (ESB),12.0,38.016134,-78.821844,4.5,6.5
1902,Blue Mountain Brewery,Afton, VA,Blue Mountain Classic Lager,Euro Pale Lager,12.0,38.016134,-78.821844,4.5,5.3
1903,Blue Mountain Brewery,Afton, VA,Full Nelson Pale Ale (2010),American Pale Ale (APA),12.0,38.016134,-78.821844,4.5,5.8999999999999995
1904,Starr Hill Brewery,Crozet, VA,Starr Pils,German Pilsener,12.0,38.0691142,-78.68745659999999,4.6,4.2
1905,Starr Hill Brewery,Crozet, VA,Northern Lights India Pale Ale,American IPA,16.0,38.0691142,-78.68745659999999,4.6,6.5
1906,Starr Hill Brewery,Crozet, VA,Festie,Märzen / Oktoberfest,12.0,38.0691142,-78.68745659999999,4.6,4.8
1907,Starr Hill Brewery,Crozet, VA,Northern Lights India Pale Ale,American IPA,12.0,38.0691142,-78.68745659999999,4.6,6.5
1908,Westbrook Brewing Company,Mt. Pleasant, SC,One Claw,American Pale Ale (APA),12.0,32.8466697,-79.8767999,4.5,5.5
1909,Westbrook Brewing Company,Mt. Pleasant, SC,Westbrook Gose,Gose,12.0,32.8466697,-79.8767999,4.5,4.0
1910,Westbrook Brewing Company,Mt. Pleasant, SC,White Thai,Witbier,12.0,32.8466697,-79.8767999,4.5,5.0
1911,Westbrook Brewing Company,Mt. Pleasant, SC,Westbrook IPA,American IPA,12.0,32.8466697,-79.8767999,4.5,6.800000000000001
1912,Shipyard Brewing Company,Portland, ME,Monkey Fist IPA,American IPA,12.0,43.6616119,-70.2485963,4.3,6.9
1913,Shipyard Brewing Company,Portland, ME,Shipyard Summer Ale,American Pale Wheat Ale,12.0,43.6616119,-70.2485963,4.3,5.1
1914,Shipyard Brewing Company,Portland, ME,Pumpkinhead Ale,Pumpkin Ale,12.0,43.6616119,-70.2485963,4.3,4.7
1915,Shipyard Brewing Company,Portland, ME,Shipyard Export,American Blonde Ale,12.0,43.6616119,-70.2485963,4.3,5.1
1916,Revolution Brewing,Paonia, CO,Stout Ol' Friend,American Stout,16.0,40.795805,-74.481009,4.3,6.4
1917,Revolution Brewing,Paonia, CO,Stout Ol' Friend (2012),American Stout,16.0,40.795805,-74.481009,4.3,6.4
1919,Revolution Brewing,Paonia, CO,Miner's Gold,American Blonde Ale,16.0,40.795805,-74.481009,4.3,5.0
1920,Revolution Brewing,Paonia, CO,Vienna Lager,Vienna Lager,16.0,40.795805,-74.481009,4.3,4.6
1921,Revolution Brewing,Paonia, CO,Jessie's Garage,American Pale Ale (APA),16.0,40.795805,-74.481009,4.3,5.6000000000000005
1922,Revolution Brewing,Paonia, CO,Colorado Red Ale,American Amber / Red Ale,12.0,40.795805,-74.481009,4.3,6.2
1924,Natian Brewery,Portland, OR,Undun Blonde Ale,American Blonde Ale,16.0,45.5227852,-122.6523486,4.4,5.3
1925,Natian Brewery,Portland, OR,CuDa Cascadian Dark Ale,American Black Ale,16.0,45.5227852,-122.6523486,4.4,7.400000000000001
1926,Natian Brewery,Portland, OR,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,16.0,45.5227852,-122.6523486,4.4,8.5
1927,Natian Brewery,Portland, OR,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,16.0,45.5227852,-122.6523486,4.4,8.5
1928,Natian Brewery,Portland, OR,CuDa Cascadian Dark Ale (2012),American Black Ale,16.0,45.5227852,-122.6523486,4.4,7.400000000000001
1929,Natian Brewery,Portland, OR,Undun Blonde Ale (2012),American Blonde Ale,16.0,45.5227852,-122.6523486,4.4,5.3
1930,Alltech's Lexington Brewing Company,Lexington, KY,Kentucky Kölsch,Kölsch,16.0,38.0498526,-84.50955569999999,4.5,4.3
1931,Alltech's Lexington Brewing Company,Lexington, KY,Kentucky IPA,American IPA,16.0,38.0498526,-84.50955569999999,4.5,6.5
1932,Oskar Blues Brewery (North Carol...,Brevard, NC,G'KNIGHT,American Double / Imperial IPA,12.0,35.2535812,-82.7067656,4.6,8.7
1933,Oskar Blues Brewery (North Carol...,Brevard, NC,Ten Fidy,Russian Imperial Stout,12.0,35.2535812,-82.7067656,4.6,9.9
1934,Oskar Blues Brewery (North Carol...,Brevard, NC,Deviant Dale's IPA,American Double / Imperial IPA,16.0,35.2535812,-82.7067656,4.6,8.0
1935,Oskar Blues Brewery (North Carol...,Brevard, NC,Old Chub,Scottish Ale,12.0,35.2535812,-82.7067656,4.6,8.0
1936,Oskar Blues Brewery (North Carol...,Brevard, NC,Dale's Pale Ale,American Pale Ale (APA),19.2,35.2535812,-82.7067656,4.6,6.5
1937,Oskar Blues Brewery (North Carol...,Brevard, NC,Dale's Pale Ale,American Pale Ale (APA),12.0,35.2535812,-82.7067656,4.6,6.5
1938,Orlison Brewing Company,Airway Heights, WA,Clem's Gold,American Pale Lager,16.0,47.6564322,-117.4274312,4.2,5.3
1939,Orlison Brewing Company,Airway Heights, WA,Lizzy's Red,American Amber / Red Lager,16.0,47.6564322,-117.4274312,4.2,5.5
1940,Orlison Brewing Company,Airway Heights, WA,Orlison India Pale Lager,American Pale Lager,16.0,47.6564322,-117.4274312,4.2,6.7
1941,Orlison Brewing Company,Airway Heights, WA,Brünette,Euro Dark Lager,16.0,47.6564322,-117.4274312,4.2,4.2
1942,Orlison Brewing Company,Airway Heights, WA,Havanüther,Light Lager,16.0,47.6564322,-117.4274312,4.2,4.1000000000000005
1943,Breckenridge Brewery,Denver, CO,Agave Wheat,American Pale Wheat Ale,12.0,39.5937209,-105.0233408,4.4,4.2
1944,Breckenridge Brewery,Denver, CO,SummerBright Ale,American Pale Wheat Ale,12.0,39.5937209,-105.0233408,4.4,4.5
1945,Breckenridge Brewery,Denver, CO,Lucky U IPA,American IPA,12.0,39.5937209,-105.0233408,4.4,6.2
1946,Breckenridge Brewery,Denver, CO,Avalanche Ale,American Amber / Red Ale,12.0,39.5937209,-105.0233408,4.4,5.4
1947,Santa Fe Brewing Company,Santa Fe, NM,Saison 88,Saison / Farmhouse Ale,12.0,35.596565,-106.0515734,4.6,5.5
1948,Santa Fe Brewing Company,Santa Fe, NM,Black IPA,American Black Ale,12.0,35.596565,-106.0515734,4.6,7.1
1949,Santa Fe Brewing Company,Santa Fe, NM,Santa Fe Irish Red Ale,Irish Red Ale,12.0,35.596565,-106.0515734,4.6,4.5
1951,Santa Fe Brewing Company,Santa Fe, NM,Imperial Java Stout,Russian Imperial Stout,12.0,35.596565,-106.0515734,4.6,8.0
1952,Santa Fe Brewing Company,Santa Fe, NM,Freestyle Pilsner,German Pilsener,12.0,35.596565,-106.0515734,4.6,5.5
1953,Santa Fe Brewing Company,Santa Fe, NM,Happy Camper IPA,American IPA,12.0,35.596565,-106.0515734,4.6,6.6000000000000005
1954,Miami Brewing Company,Miami, FL,Shark Bait,Fruit / Vegetable Beer,12.0,25.4855882,-80.54043519999999,4.2,5.3
1955,Miami Brewing Company,Miami, FL,Gator Tail Brown Ale,American Brown Ale,12.0,25.4855882,-80.54043519999999,4.2,5.3
1956,Miami Brewing Company,Miami, FL,Miami Vice IPA,American IPA,12.0,25.4855882,-80.54043519999999,4.2,7.1
1957,Miami Brewing Company,Miami, FL,Big Rod Coconut Ale,American Blonde Ale,12.0,25.4855882,-80.54043519999999,4.2,5.3
1958,Schilling & Company,Seattle, WA,Oak Aged Cider,Cider,12.0,40.7085747,-74.0139894,4.3,6.5
1959,Schilling & Company,Seattle, WA,Ginger Cider,Cider,12.0,40.7085747,-74.0139894,4.3,6.5
1960,Schilling & Company,Seattle, WA,Schilling Hard Cider,Cider,12.0,40.7085747,-74.0139894,4.3,6.5
1961,Hops & Grain Brewery,Austin, TX,Green House India Pale Ale,American IPA,12.0,40.7970631,-74.4826625,4.4,7.000000000000001
1962,Hops & Grain Brewery,Austin, TX,The One They Call Zoe,American Pale Lager,12.0,40.7970631,-74.4826625,4.4,5.1
1963,Hops & Grain Brewery,Austin, TX,Alteration,Altbier,12.0,40.7970631,-74.4826625,4.4,5.1
1964,Hops & Grain Brewery,Austin, TX,Pale Dog,American Pale Ale (APA),12.0,40.7970631,-74.4826625,4.4,6.0
1965,White Flame Brewing Company,Hudsonville, MI,Super G IPA,American IPA,16.0,42.8642333,-85.8708316,4.5,6.0
1971,Saugatuck Brewing Company,Douglas, MI,Oval Beach Blonde Ale,American Blonde Ale,16.0,42.6325682,-86.2125854,4.4,5.0
1972,Moab Brewery,Moab, UT,Squeaky Bike Nut Brown Ale,American Brown Ale,16.0,38.5625852,-109.5496961,4.1,4.0
1973,Moab Brewery,Moab, UT,Dead Horse Amber,American Pale Wheat Ale,16.0,38.5625852,-109.5496961,4.1,4.0
1974,Moab Brewery,Moab, UT,Rocket Bike American Lager,California Common / Steam Beer,16.0,38.5625852,-109.5496961,4.1,4.0
1975,Moab Brewery,Moab, UT,Johnny's American IPA,American IPA,16.0,38.5625852,-109.5496961,4.1,4.0
1976,Macon Beer Company,Macon, GA,Macon Progress Ale,American Pale Ale (APA),12.0,32.8357511,-83.629531,4.4,5.0
1977,Macon Beer Company,Macon, GA,Macon History Ale,American Brown Ale,12.0,32.8357511,-83.629531,4.4,5.5
1978,Amnesia Brewing Company,Washougal, WA,Dusty Trail Pale Ale,American Pale Ale (APA),16.0,45.578277,-122.351972,4.0,5.4
1979,Amnesia Brewing Company,Washougal, WA,Damnesia,American IPA,16.0,45.578277,-122.351972,4.0,6.2
1980,Amnesia Brewing Company,Washougal, WA,Desolation IPA,American IPA,16.0,45.578277,-122.351972,4.0,6.2
1981,Wolverine State Brewing Company,Ann Arbor, MI,Wolverine Premium Lager,American Pale Lager,12.0,42.2692756,-83.7744001,4.6,4.7
1985,Fate Brewing Company,Boulder, CO,Sudice American Stout,American Stout,16.0,33.46278,-111.9267155,4.6,7.000000000000001
1986,Fate Brewing Company,Boulder, CO,Parcae Belgian Style Pale Ale,Belgian Pale Ale,16.0,33.46278,-111.9267155,4.6,5.0
1987,Fate Brewing Company,Boulder, CO,Norns Roggenbier,Roggenbier,16.0,33.46278,-111.9267155,4.6,5.0
1988,Fate Brewing Company,Boulder, CO,Laimas Kölsch Style Ale,Kölsch,16.0,33.46278,-111.9267155,4.6,5.0
1989,Fate Brewing Company,Boulder, CO,Moirai India Pale Ale,American IPA,16.0,33.46278,-111.9267155,4.6,7.000000000000001
1990,Lazy Monk Brewing,Eau Claire, WI,Lazy Monk Bohemian Pilsner,Czech Pilsener,16.0,44.8153415,-91.5090094,4.7,5.0
1991,Bitter Root Brewing,Hamilton, MT,Blown Out Brown,American Brown Ale,12.0,46.247208,-114.154306,4.6,5.2
1992,Bitter Root Brewing,Hamilton, MT,Single Hop Ale,American Pale Ale (APA),12.0,46.247208,-114.154306,4.6,6.3
1993,Bitter Root Brewing,Hamilton, MT,Sawtooth Ale,American Blonde Ale,12.0,46.247208,-114.154306,4.6,5.4
1994,10 Barrel Brewing Company,Bend, OR,Pub Beer,American Pale Lager,12.0,39.7594088,-104.9855212,4.5,5.0
1995,Tamarack Brewing Company,Lakeside, MT,Hat Trick Hop IPA,American IPA,16.0,48.0161512,-114.2254217,4.7,6.800000000000001
1996,Tamarack Brewing Company,Lakeside, MT,Yard Sale Amber Ale,American Amber / Red Ale,16.0,48.0161512,-114.2254217,4.7,5.6000000000000005
1997,New England Brewing Company,Woodbridge, CT,Weiss Trash Culture,Berliner Weissbier,12.0,41.3392264,-72.9795895,4.7,3.4000000000000004
1998,New England Brewing Company,Woodbridge, CT,Sea Hag IPA,American IPA,12.0,41.3392264,-72.9795895,4.7,6.2
1999,New England Brewing Company,Woodbridge, CT,Elm City Pilsner,American Pilsner,12.0,41.3392264,-72.9795895,4.7,5.0
2000,New England Brewing Company,Woodbridge, CT,Atlantic Amber Ale (2004),American Amber / Red Ale,12.0,41.3392264,-72.9795895,4.7,5.0
2001,New England Brewing Company,Woodbridge, CT,668 Neighbor of the Beast12 oz.,Belgian Pale Ale,12.0,41.3392264,-72.9795895,4.7,9.0
2002,New England Brewing Company,Woodbridge, CT,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,12.0,41.3392264,-72.9795895,4.7,8.8
2003,New England Brewing Company,Woodbridge, CT,668 Neighbor of the Beast (16 oz.) (2010),Belgian Pale Ale,16.0,41.3392264,-72.9795895,4.7,9.0
2004,New England Brewing Company,Woodbridge, CT,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,16.0,41.3392264,-72.9795895,4.7,8.8
2005,New England Brewing Company,Woodbridge, CT,Elm City Lager (2007),American Pilsner,12.0,41.3392264,-72.9795895,4.7,5.0
2006,New England Brewing Company,Woodbridge, CT,Atlantic Amber Ale (2007),American Amber / Red Ale,12.0,41.3392264,-72.9795895,4.7,5.0
