,brewery_id,brewery_name,city,state,abv,beer_name,style,ounces,latitude,longitude,rating
1419,264,Ska Brewing Company,Durango, CO,0.068,Modus Hoperandi,American IPA,12,37.2388022,-107.8761503,4.6
1420,264,Ska Brewing Company,Durango, CO,0.058,Estival Cream Stout,American Stout,12,37.2388022,-107.8761503,4.6
1421,264,Ska Brewing Company,Durango, CO,0.058,Vernal Minthe Stout,American Stout,12,37.2388022,-107.8761503,4.6
1422,264,Ska Brewing Company,Durango, CO,0.08,Hibernal Vinifera Stout,Foreign / Export Stout,12,37.2388022,-107.8761503,4.6
1423,264,Ska Brewing Company,Durango, CO,,Autumnal Molé Stout,American Stout,12,37.2388022,-107.8761503,4.6
1424,264,Ska Brewing Company,Durango, CO,0.042,Mexican Logger,American Pale Lager,12,37.2388022,-107.8761503,4.6
1425,264,Ska Brewing Company,Durango, CO,0.053,True Blonde Ale,American Blonde Ale,12,37.2388022,-107.8761503,4.6
1426,264,Ska Brewing Company,Durango, CO,0.061,Euphoria Pale Ale,American Pale Ale (APA),12,37.2388022,-107.8761503,4.6
1427,264,Ska Brewing Company,Durango, CO,0.057,ESB Special Ale,Extra Special / Strong Bitter (ESB),12,37.2388022,-107.8761503,4.6
1428,264,Ska Brewing Company,Durango, CO,0.068,Modus Hoperandi,American IPA,12,37.2388022,-107.8761503,4.6
1429,265,Tractor Brewing Company,Albuquerque, NM,0.062,Almanac IPA,American IPA,12,35.079277,-106.6067045,4.3
1430,265,Tractor Brewing Company,Albuquerque, NM,0.065,Milk Mustachio Stout,Milk / Sweet Stout,12,35.079277,-106.6067045,4.3
1431,265,Tractor Brewing Company,Albuquerque, NM,0.06,Farmer's Tan Red Ale,American Amber / Red Ale,12,35.079277,-106.6067045,4.3
1432,266,Peak Organic Brewing Company,Portland, ME,0.046,Fresh Cut Pilsner,American Pilsner,12,,,
1433,266,Peak Organic Brewing Company,Portland, ME,0.05,Summer Session Ale,American Pale Wheat Ale,12,,,
1434,267,Cape Cod Beer,Hyannis, MA,0.055,Cape Cod Red,American Amber / Red Ale,16,41.6781432,-70.310088,4.6
1435,267,Cape Cod Beer,Hyannis, MA,0.049,Beach Blonde,American Blonde Ale,16,41.6781432,-70.310088,4.6
1436,268,Long Trail Brewing Company,Bridgewater Corners, VT,0.059,Long Trail IPA,English India Pale Ale (IPA),12,43.588444,-72.659655,4.6
1437,268,Long Trail Brewing Company,Bridgewater Corners, VT,0.046,Long Trail Ale,American Amber / Red Ale,12,43.588444,-72.659655,4.6
1438,268,Long Trail Brewing Company,Bridgewater Corners, VT,0.072,Double Bag,Altbier,16,43.588444,-72.659655,4.6
1439,268,Long Trail Brewing Company,Bridgewater Corners, VT,0.04,Blackbeary Wheat,Fruit / Vegetable Beer,12,43.588444,-72.659655,4.6
1440,268,Long Trail Brewing Company,Bridgewater Corners, VT,0.046,Long Trail Ale (1),Altbier,12,43.588444,-72.659655,4.6
1441,269,Great Raft Brewing Company,Shreveport, LA,0.052,Commotion APA,American Pale Ale (APA),12,32.4885862,-93.7561265,4.7
1442,269,Great Raft Brewing Company,Shreveport, LA,0.052,Southern Drawl Pale Lager,American Pale Lager,12,32.4885862,-93.7561265,4.7
1443,270,Alaskan Brewing Company,Juneau, AK,0.053,Freeride APA,American Pale Ale (APA),12,58.3575734,-134.4863484,4.8
1444,270,Alaskan Brewing Company,Juneau, AK,0.053,Alaskan Amber,Altbier,12,58.3575734,-134.4863484,4.8
1445,271,Notch Brewing Company,Ipswich, MA,0.043,Left of the Dial IPA,American IPA,12,42.5197343,-70.8906942,4.6
1446,271,Notch Brewing Company,Ipswich, MA,0.04,Notch Session Pils,Czech Pilsener,12,42.5197343,-70.8906942,4.6
1447,272,The Alchemist,Waterbury, VT,0.06,Petit Mutant,American Wild Ale,16,40.7241978,-73.9912267,4.5
1448,272,The Alchemist,Waterbury, VT,0.096,The Crusher,American Double / Imperial IPA,16,40.7241978,-73.9912267,4.5
1449,272,The Alchemist,Waterbury, VT,0.08,Beelzebub,American Double / Imperial Stout,16,40.7241978,-73.9912267,4.5
1450,272,The Alchemist,Waterbury, VT,0.07,Focal Banger,American IPA,16,40.7241978,-73.9912267,4.5
1451,272,The Alchemist,Waterbury, VT,0.08,Heady Topper,American Double / Imperial IPA,16,40.7241978,-73.9912267,4.5
1452,272,The Alchemist,Waterbury, VT,0.08,Heady Topper,American Double / Imperial IPA,16,40.7241978,-73.9912267,4.5
1453,273,Three Notch'd Brewing Company,Charlottesville, VA,0.053,Hydraulion Red,Irish Red Ale,12,38.0261147,-78.4821819,4.4
1454,273,Three Notch'd Brewing Company,Charlottesville, VA,0.06,40 Mile IPA,American IPA,12,38.0261147,-78.4821819,4.4
1455,274,Portside Brewery,Cleveland, OH,0.099,Big Chuck Barleywine,American Barleywine,12,41.5014706,-81.7031463,4.3
1456,275,Otter Creek Brewing,Middlebury, VT,0.055,Fresh Slice White IPA,American White IPA,12,44.0293542,-73.1724591,4.5
1457,276,Montauk Brewing Company,Montauk, NY,0.056,Montauk Summer Ale,American Blonde Ale,12,41.0366228,-71.9439904,4.7
1458,276,Montauk Brewing Company,Montauk, NY,0.06,Driftwood Ale,Extra Special / Strong Bitter (ESB),12,41.0366228,-71.9439904,4.7
1459,277,Indeed Brewing Company,Minneapolis, MN,0.068,Let It Ride IPA,American IPA,12,45.0033698,-93.2515313,4.6
1460,277,Indeed Brewing Company,Minneapolis, MN,0.065,Stir Crazy Winter Ale,Winter Warmer,12,45.0033698,-93.2515313,4.6
1461,277,Indeed Brewing Company,Minneapolis, MN,0.05,Sweet Yamma Jamma Ale,Fruit / Vegetable Beer,12,45.0033698,-93.2515313,4.6
1462,277,Indeed Brewing Company,Minneapolis, MN,0.046,Shenanigans Summer Ale,American Pale Wheat Ale,12,45.0033698,-93.2515313,4.6
1463,277,Indeed Brewing Company,Minneapolis, MN,0.065,Midnight Ryder,American Black Ale,12,45.0033698,-93.2515313,4.6
1464,277,Indeed Brewing Company,Minneapolis, MN,0.054,Day Tripper Pale Ale,American Pale Ale (APA),12,45.0033698,-93.2515313,4.6
1465,278,Berkshire Brewing Company,South Deerfield, MA,0.055,Lost Sailor IPA,English India Pale Ale (IPA),12,42.4786779,-72.6093558,4.7
1466,278,Berkshire Brewing Company,South Deerfield, MA,0.053,Steel Rail Extra Pale Ale,American Pale Ale (APA),12,42.4786779,-72.6093558,4.7
1467,279,Foolproof Brewing Company,Pawtucket, RI,0.078,La Ferme Urbaine Farmhouse Ale,Saison / Farmhouse Ale,12,41.8702585,-71.4081267,4.6
1468,279,Foolproof Brewing Company,Pawtucket, RI,0.06,Backyahd IPA,American IPA,12,41.8702585,-71.4081267,4.6
1469,279,Foolproof Brewing Company,Pawtucket, RI,0.065,Raincloud Robust Porter,American Porter,12,41.8702585,-71.4081267,4.6
1470,279,Foolproof Brewing Company,Pawtucket, RI,0.045,Barstool American Golden Ale,American Blonde Ale,12,41.8702585,-71.4081267,4.6
1471,280,Headlands Brewing Company,Mill Valley, CA,0.076,Groupe G,Belgian IPA,16,,,
1472,280,Headlands Brewing Company,Mill Valley, CA,0.062,Pt. Bonita Rustic Lager,American Pale Lager,16,,,
1473,280,Headlands Brewing Company,Mill Valley, CA,0.088,Hill 88 Double IPA,American Double / Imperial IPA,16,,,
1474,281,Bolero Snort Brewery,Ridgefield Park, NJ,0.042,Longhop IPA,American IPA,16,40.8604813,-74.029463,4.2
1475,281,Bolero Snort Brewery,Ridgefield Park, NJ,0.04,Lucky Buck,Irish Dry Stout,16,40.8604813,-74.029463,4.2
1476,282,Thunderhead Brewing Company,Kearney, NE,0.052,Leatherhead Red,American Amber / Red Ale,12,41.2348193,-96.1224875,4.7
1477,282,Thunderhead Brewing Company,Kearney, NE,0.065,Cropduster Mid-American IPA,American IPA,12,41.2348193,-96.1224875,4.7
1478,282,Thunderhead Brewing Company,Kearney, NE,0.075,Golden Frau Honey Wheat,Braggot,12,41.2348193,-96.1224875,4.7
1479,282,Thunderhead Brewing Company,Kearney, NE,,Cornstalker Dark Wheat,American Dark Wheat Ale,12,41.2348193,-96.1224875,4.7
1480,283,Defiance Brewing Company,Hays, KS,0.045,Thrasher Session India Pale Ale,American IPA,12,41.0584046,-74.022847,4.4
1481,283,Defiance Brewing Company,Hays, KS,0.05,Gutch English Style Mild Ale,English Pale Mild Ale,12,41.0584046,-74.022847,4.4
1482,284,Milwaukee Brewing Company,Milwaukee, WI,0.087,Hop Freak,American Double / Imperial IPA,16,43.0453548,-87.9222834,4.3
1483,284,Milwaukee Brewing Company,Milwaukee, WI,0.051,Louie's Demise Amber Ale,American Amber / Red Ale,16,43.0453548,-87.9222834,4.3
1484,284,Milwaukee Brewing Company,Milwaukee, WI,0.075,Hop Happy,American IPA,16,43.0453548,-87.9222834,4.3
1485,284,Milwaukee Brewing Company,Milwaukee, WI,0.065,Booyah Farmhouse Ale,Saison / Farmhouse Ale,16,43.0453548,-87.9222834,4.3
1486,284,Milwaukee Brewing Company,Milwaukee, WI,0.092,O-Gii,Witbier,16,43.0453548,-87.9222834,4.3
1487,284,Milwaukee Brewing Company,Milwaukee, WI,0.048,Flaming Damsel Lager (2010),Vienna Lager,16,43.0453548,-87.9222834,4.3
1488,284,Milwaukee Brewing Company,Milwaukee, WI,0.051,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,16,43.0453548,-87.9222834,4.3
1489,285,Catawba Island Brewing,Port Clinton, OH,0.048,Whitecap Wit,Witbier,16,41.517826,-82.888763,4.6
1490,285,Catawba Island Brewing,Port Clinton, OH,0.078,Seiche Scottish Ale,Scottish Ale,16,41.517826,-82.888763,4.6
1491,286,Back Forty Beer Company,Gadsden, AL,0.06,Truck Stop Honey Brown Ale,English Brown Ale,12,34.0159435,-86.0056992,4.7
1492,286,Back Forty Beer Company,Gadsden, AL,0.06,Naked Pig Pale Ale,American Pale Ale (APA),12,34.0159435,-86.0056992,4.7
1493,287,Four Corners Brewing Company,Dallas, TX,0.076,El Chingon IPA,American IPA,12,32.772085,-96.791787,4.6
1494,287,Four Corners Brewing Company,Dallas, TX,0.057,Block Party Robust Porter,American Porter,12,32.772085,-96.791787,4.6
1495,287,Four Corners Brewing Company,Dallas, TX,0.052,Local Buzz,American Blonde Ale,12,32.772085,-96.791787,4.6
1496,288,Saint Archer Brewery,San Diego, CA,0.05,Saint Archer White Ale,Witbier,12,32.880513,-117.1631262,4.2
1497,288,Saint Archer Brewery,San Diego, CA,0.068,Saint Archer IPA,American IPA,12,32.880513,-117.1631262,4.2
1498,288,Saint Archer Brewery,San Diego, CA,0.052,Saint Archer Pale Ale,American Pale Ale (APA),12,32.880513,-117.1631262,4.2
1499,288,Saint Archer Brewery,San Diego, CA,0.048,Saint Archer Blonde,Kölsch,12,32.880513,-117.1631262,4.2
1500,289,Rogue Ales,Newport, OR,0.051,Rogue American Amber Ale,American Amber / Red Ale,16,40.496189,-74.4442862,4.3
1501,290,Hale's Ales,Seattle, WA,0.069,Supergoose IPA,American IPA,12,40.0289201,-83.1190345,4.4
1502,290,Hale's Ales,Seattle, WA,0.047,Hale's Pale American Ale,American Pale Ale (APA),12,40.0289201,-83.1190345,4.4
1503,291,Tommyknocker Brewery,Idaho Springs, CO,0.073,IPA & a Half,American IPA,12,39.7416177,-105.5176646,4.4
1504,291,Tommyknocker Brewery,Idaho Springs, CO,0.055,Ornery Amber Lager (2003),Vienna Lager,12,39.7416177,-105.5176646,4.4
1505,292,Baxter Brewing Company,Lewiston, ME,0.053,Tarnation California-Style Lager,California Common / Steam Beer,12,44.0952036,-70.219123,4.5
1506,292,Baxter Brewing Company,Lewiston, ME,0.07,On the Count of 3 (2015),Hefeweizen,16,44.0952036,-70.219123,4.5
1507,292,Baxter Brewing Company,Lewiston, ME,0.047,Summer Swelter,American Pale Wheat Ale,12,44.0952036,-70.219123,4.5
1508,292,Baxter Brewing Company,Lewiston, ME,0.068,Phantom Punch Winter Stout,Foreign / Export Stout,12,44.0952036,-70.219123,4.5
1509,292,Baxter Brewing Company,Lewiston, ME,0.066,Hayride Autumn Ale,Rye Beer,12,44.0952036,-70.219123,4.5
1510,292,Baxter Brewing Company,Lewiston, ME,0.047,Celsius Summer Ale (2012),American Pale Wheat Ale,12,44.0952036,-70.219123,4.5
1511,292,Baxter Brewing Company,Lewiston, ME,0.055,Amber Road,American Amber / Red Ale,12,44.0952036,-70.219123,4.5
1512,292,Baxter Brewing Company,Lewiston, ME,0.049,Pamola Xtra Pale Ale,American Pale Ale (APA),12,44.0952036,-70.219123,4.5
1513,292,Baxter Brewing Company,Lewiston, ME,0.069,Stowaway IPA,American IPA,12,44.0952036,-70.219123,4.5
1514,293,Northampton Brewery,Northamtpon, MA,0.069,Blue Boots IPA,American IPA,16,42.3173649,-72.6303392,4.4
1515,294,Black Shirt Brewing Company,Denver, CO,0.071,American India Red Ale,American Strong Ale,12,39.7697399,-104.9728322,4.7
1516,294,Black Shirt Brewing Company,Denver, CO,0.071,American Red Porter,American Porter,12,39.7697399,-104.9728322,4.7
1517,294,Black Shirt Brewing Company,Denver, CO,0.078,American Red Saison,Saison / Farmhouse Ale,12,39.7697399,-104.9728322,4.7
1518,294,Black Shirt Brewing Company,Denver, CO,0.066,Colorado Red Ale,American Amber / Red Ale,12,39.7697399,-104.9728322,4.7
1519,295,Wachusett Brewing Company,Westminster, MA,0.04,Wachusett Light IPA,American IPA,12,42.5584727,-71.8706864,4.6
1520,295,Wachusett Brewing Company,Westminster, MA,0.06,Green Monsta IPA,American IPA,12,42.5584727,-71.8706864,4.6
1521,295,Wachusett Brewing Company,Westminster, MA,0.056,Wachusett IPA,American IPA,12,42.5584727,-71.8706864,4.6
1522,295,Wachusett Brewing Company,Westminster, MA,0.047,Strawberry White,Witbier,12,42.5584727,-71.8706864,4.6
1523,295,Wachusett Brewing Company,Westminster, MA,0.085,Larry Imperial IPA,American Double / Imperial IPA,12,42.5584727,-71.8706864,4.6
1524,295,Wachusett Brewing Company,Westminster, MA,0.047,Wachusett Summer,American Pale Wheat Ale,12,42.5584727,-71.8706864,4.6
1525,295,Wachusett Brewing Company,Westminster, MA,0.051,Country Pale Ale,English Pale Ale,12,42.5584727,-71.8706864,4.6
1526,295,Wachusett Brewing Company,Westminster, MA,0.04,Wachusett Light IPA (2013),American IPA,12,42.5584727,-71.8706864,4.6
1527,295,Wachusett Brewing Company,Westminster, MA,0.052,Pumpkan,Pumpkin Ale,12,42.5584727,-71.8706864,4.6
1528,295,Wachusett Brewing Company,Westminster, MA,0.045,Wachusett Blueberry Ale,Fruit / Vegetable Beer,12,42.5584727,-71.8706864,4.6
1529,295,Wachusett Brewing Company,Westminster, MA,0.06,Green Monsta IPA,American IPA,12,42.5584727,-71.8706864,4.6
1530,296,Widmer Brothers Brewing Company,Portland, OR,0.049,Hefe Lemon,Radler,12,45.5411986,-122.6764179,4.1
1531,296,Widmer Brothers Brewing Company,Portland, OR,0.049,Hefe Black,Hefeweizen,12,45.5411986,-122.6764179,4.1
1532,296,Widmer Brothers Brewing Company,Portland, OR,0.049,Widmer Brothers Hefeweizen,Hefeweizen,12,45.5411986,-122.6764179,4.1
1533,297,Hop Farm Brewing Company,Pittsburgh, PA,0.042,Provision,Saison / Farmhouse Ale,12,40.4845124,-79.9480268,4.6
1534,297,Hop Farm Brewing Company,Pittsburgh, PA,0.047,One Nut Brown,American Brown Ale,12,40.4845124,-79.9480268,4.6
1535,297,Hop Farm Brewing Company,Pittsburgh, PA,0.058,Hop Farm IPA,American IPA,12,40.4845124,-79.9480268,4.6
1536,298,Liquid Hero Brewery,York, PA,0.058,Adam's Stout,American Stout,12,39.9666337,-76.7286051,4.8
1537,298,Liquid Hero Brewery,York, PA,0.057,American Hero,American Amber / Red Ale,12,39.9666337,-76.7286051,4.8
1538,298,Liquid Hero Brewery,York, PA,0.052,Schweet Ale,Fruit / Vegetable Beer,12,39.9666337,-76.7286051,4.8
1539,298,Liquid Hero Brewery,York, PA,0.065,Irregardless IPA,American IPA,12,39.9666337,-76.7286051,4.8
1540,299,Matt Brewing Company,Utica, NY,0.065,Our Legacy IPA,American IPA,12,43.1044459,-75.2455361,4.6
1541,299,Matt Brewing Company,Utica, NY,0.042,Saranac Shandy,Shandy,12,43.1044459,-75.2455361,4.6
1542,299,Matt Brewing Company,Utica, NY,0.065,Our Legacy IPA,American IPA,16,43.1044459,-75.2455361,4.6
1543,299,Matt Brewing Company,Utica, NY,0.051,Saranac Golden Pilsener (2003),German Pilsener,12,43.1044459,-75.2455361,4.6
1544,299,Matt Brewing Company,Utica, NY,0.045,Saranac Adirondack Light (2002),Light Lager,12,43.1044459,-75.2455361,4.6
1545,299,Matt Brewing Company,Utica, NY,0.045,DAX Light (1998),Light Lager,12,43.1044459,-75.2455361,4.6
1546,299,Matt Brewing Company,Utica, NY,0.048,Saranac Traditional Lager (2000),American Pale Lager,12,43.1044459,-75.2455361,4.6
1547,299,Matt Brewing Company,Utica, NY,0.047,Pomegranate Wheat (2008),Fruit / Vegetable Beer,12,43.1044459,-75.2455361,4.6
1548,299,Matt Brewing Company,Utica, NY,0.05,Blueberry Blonde Ale,American Blonde Ale,12,43.1044459,-75.2455361,4.6
1549,299,Matt Brewing Company,Utica, NY,0.06,Saranac White IPA,American IPA,12,43.1044459,-75.2455361,4.6
1550,299,Matt Brewing Company,Utica, NY,0.047,Saranac Summer Ale (2011),American Pale Wheat Ale,12,43.1044459,-75.2455361,4.6
1551,299,Matt Brewing Company,Utica, NY,0.055,Saranac Pale Ale (12 oz.),English Pale Ale,12,43.1044459,-75.2455361,4.6
1552,299,Matt Brewing Company,Utica, NY,0.055,Saranac Pale Ale (16 oz.),English Pale Ale,16,43.1044459,-75.2455361,4.6
1553,300,Boston Beer Company,Boston, MA,0.045,Porch Rocker,Radler,12,42.3146019,-71.1032255,4.7
1554,300,Boston Beer Company,Boston, MA,0.065,Rebel IPA,American IPA,16,42.3146019,-71.1032255,4.7
1555,300,Boston Beer Company,Boston, MA,0.055,Cold Snap,Witbier,12,42.3146019,-71.1032255,4.7
1556,300,Boston Beer Company,Boston, MA,0.056,Samuel Adams Winter Lager,Bock,12,42.3146019,-71.1032255,4.7
1557,300,Boston Beer Company,Boston, MA,0.049,Boston Lager,Vienna Lager,16,42.3146019,-71.1032255,4.7
1558,300,Boston Beer Company,Boston, MA,0.049,Boston Lager,Vienna Lager,12,42.3146019,-71.1032255,4.7
1559,300,Boston Beer Company,Boston, MA,0.053,Samuel Adams Octoberfest,Märzen / Oktoberfest,12,42.3146019,-71.1032255,4.7
1560,300,Boston Beer Company,Boston, MA,0.053,Samuel Adams Summer Ale,American Pale Wheat Ale,12,42.3146019,-71.1032255,4.7
1561,300,Boston Beer Company,Boston, MA,0.049,Boston Lager,Vienna Lager,12,42.3146019,-71.1032255,4.7
1562,301,Old Forge Brewing Company,Danville, PA,0.06,Hopsmith Pale Lager,American Pale Lager,16,40.9628948,-76.616925,4.5
1563,301,Old Forge Brewing Company,Danville, PA,0.065,Falling Down Brown Ale,American Brown Ale,16,40.9628948,-76.616925,4.5
1564,301,Old Forge Brewing Company,Danville, PA,0.068,Resolution Rye Stout,American Stout,16,40.9628948,-76.616925,4.5
1565,301,Old Forge Brewing Company,Danville, PA,0.055,Plowshare Porter,American Porter,16,40.9628948,-76.616925,4.5
1566,301,Old Forge Brewing Company,Danville, PA,0.046,Old Forge Pumpkin Ale,Pumpkin Ale,16,40.9628948,-76.616925,4.5
1567,301,Old Forge Brewing Company,Danville, PA,0.045,Endless Sun Ale,American Pale Wheat Ale,16,40.9628948,-76.616925,4.5
1568,301,Old Forge Brewing Company,Danville, PA,0.065,Celestial Blonde Ale,American Blonde Ale,16,40.9628948,-76.616925,4.5
1569,301,Old Forge Brewing Company,Danville, PA,0.075,Overbite IPA,American IPA,16,40.9628948,-76.616925,4.5
1570,301,Old Forge Brewing Company,Danville, PA,0.055,T-Rail Pale Ale,American Pale Ale (APA),16,40.9628948,-76.616925,4.5
1571,301,Old Forge Brewing Company,Danville, PA,0.048,Endless Summer Ale (2011),American Pale Wheat Ale,16,40.9628948,-76.616925,4.5
1572,302,Utah Brewers Cooperative,Salt Lake City, UT,0.04,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12,40.755428,-111.9078881,0
1573,302,Utah Brewers Cooperative,Salt Lake City, UT,0.09,Squatters Hop Rising Double IPA,American Double / Imperial IPA,12,40.755428,-111.9078881,0
1574,302,Utah Brewers Cooperative,Salt Lake City, UT,0.08,Devastator Double Bock,Doppelbock,12,40.755428,-111.9078881,0
1575,302,Utah Brewers Cooperative,Salt Lake City, UT,0.06,Wasatch Ghostrider White IPA,American White IPA,12,40.755428,-111.9078881,0
1576,302,Utah Brewers Cooperative,Salt Lake City, UT,0.06,Wasatch Ghostrider White IPA (2014),American White IPA,12,40.755428,-111.9078881,0
1577,302,Utah Brewers Cooperative,Salt Lake City, UT,0.04,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,12,40.755428,-111.9078881,0
1578,302,Utah Brewers Cooperative,Salt Lake City, UT,0.09,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,12,40.755428,-111.9078881,0
1579,302,Utah Brewers Cooperative,Salt Lake City, UT,0.04,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12,40.755428,-111.9078881,0
1580,303,Magic Hat Brewing Company,South Burlington, VT,0.051,#9,Fruit / Vegetable Beer,16,44.428968,-73.213463,4.5
1581,303,Magic Hat Brewing Company,South Burlington, VT,0.055,Elder Betty,Hefeweizen,12,44.428968,-73.213463,4.5
1582,303,Magic Hat Brewing Company,South Burlington, VT,0.051,#9,Fruit / Vegetable Beer,12,44.428968,-73.213463,4.5
1583,304,Blue Hills Brewery,Canton, MA,0.08,Quarter Mile Double IPA,American Double / Imperial IPA,12,42.1505239,-71.1037931,4.2
1584,305,Night Shift Brewing,Everett, MA,0.055,Marblehead,American Amber / Red Ale,16,42.4059707,-71.067886,4.7
1585,306,Beach Brewing Company,Virginia Beach, VA,0.088,Hoptopus Double IPA,American Double / Imperial IPA,16,43.6694345,-79.3023092,4.9
1586,307,Payette Brewing Company,Garden City, ID,0.042,Rodeo Rye Pale Ale,American Pale Ale (APA),12,43.6134084,-116.215483,4.5
1587,307,Payette Brewing Company,Garden City, ID,0.062,Outlaw IPA,American IPA,12,43.6134084,-116.215483,4.5
1588,307,Payette Brewing Company,Garden City, ID,0.044,North Fork Lager,American Pale Lager,12,43.6134084,-116.215483,4.5
1589,307,Payette Brewing Company,Garden City, ID,0.048,Payette Pale Ale,American Pale Ale (APA),12,43.6134084,-116.215483,4.5
1590,307,Payette Brewing Company,Garden City, ID,0.055,Mutton Buster,American Brown Ale,12,43.6134084,-116.215483,4.5
